ı
----------------------------------------
AA70327.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
07/02/17	23:08:32.44	00:00:00.00	R	0000_0000000174764517	A3	1	39152
07/02/17	23:55:17.55	00:00:00.00	R	0000_0000000174764517	A3	1	13895
07/03/17	03:37:49.24	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/03/17	04:07:58.73	00:00:00.00	R	0000_0000000174764517	A3	1	8962
07/03/17	06:51:11.15	00:00:00.00	R	0000_0000000174764517	A3	1	48512
07/03/17	07:14:31.89	00:00:00.00	R	0000_0000000174764517	A3	1	6940
07/03/17	12:53:27.78	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/03/17	13:36:26.38	00:00:00.00	R	0000_0000000174764517	A3	1	12772
07/03/17	19:53:41.32	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/03/17	20:39:37.01	00:00:00.00	R	0000_0000000174764517	A3	1	13650
07/03/17	23:41:27.03	00:00:00.00	R	0000_0000000174764517	A3	1	54050
07/04/17	00:04:06.09	00:00:00.00	R	0000_0000000174764517	A3	1	6732
07/04/17	17:19:08.70	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/04/17	17:42:04.23	00:00:00.00	R	0000_0000000174764517	A3	1	6812
07/04/17	17:54:20.38	00:00:00.00	R	0000_0000000174764517	A3	1	3645
07/04/17	22:59:04.30	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/05/17	06:04:36.01	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/05/17	10:26:00.74	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/05/17	13:17:11.37	00:00:00.00	R	0000_0000000174764517	A3	1	50880
07/05/17	14:40:01.18	00:00:00.00	R	0000_0000000174764517	A3	1	24620
07/05/17	17:42:59.63	00:00:00.00	R	0000_0000000174764517	A3	1	54386
07/05/17	18:36:34.49	00:00:00.00	R	0000_0000000174764517	A3	1	15928
07/05/17	21:36:19.39	00:00:00.00	R	0000_0000000174764517	A3	1	53427
07/06/17	06:01:45.38	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/06/17	14:34:42.81	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/06/17	23:18:35.50	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/07/17	01:18:45.19	00:00:00.00	R	0000_0000000174764517	A3	1	35712
07/07/17	02:06:20.24	00:00:00.00	R	0000_0000000174764517	A3	1	14141
07/07/17	03:20:12.09	00:00:00.00	R	0000_0000000174764517	A3	1	21952
07/07/17	07:33:49.90	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/07/17	09:26:05.46	00:00:00.00	R	0000_0000000174764517	A3	1	33373
07/07/17	12:27:06.06	00:00:00.00	R	0000_0000000174764517	A3	1	53806
07/07/17	12:34:37.53	00:00:00.00	R	0000_0000000174764517	A3	1	2236
07/07/17	14:06:19.64	00:00:00.00	R	0000_0000000174764517	A3	1	27255
07/07/17	15:52:29.68	00:00:00.00	R	0000_0000000174764517	A3	1	31553
07/07/17	16:54:02.27	00:00:00.00	R	0000_0000000174764517	A3	1	18293
07/07/17	20:32:50.45	00:00:00.00	R	0000_0000000174764517	A3	1	65033
07/07/17	21:40:19.30	00:00:00.00	R	0000_0000000174764517	A3	1	20057
07/07/17	22:14:24.06	00:00:00.00	R	0000_0000000174764517	A3	1	10127
07/07/17	23:44:44.84	00:00:00.00	R	0000_0000000174764517	A3	1	26851
07/08/17	05:00:32.33	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/08/17	07:06:04.80	00:00:00.00	R	0000_0000000174764517	A3	1	37321
07/08/17	10:22:32.54	00:00:00.00	R	0000_0000000174764517	A3	1	58402
07/08/17	11:38:58.83	00:00:00.00	R	0000_0000000174764517	A3	1	22718
07/08/17	15:57:28.51	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/08/17	21:18:26.34	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/09/17	11:00:53.45	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/09/17	17:24:12.34	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/10/17	00:40:00.77	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/10/17	08:12:04.24	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/10/17	10:20:12.16	00:00:00.00	R	0000_0000000174764517	A3	1	38083
07/10/17	10:45:18.45	00:00:00.00	R	0000_0000000174764517	A3	1	7461
07/10/17	13:59:55.49	00:00:00.00	R	0000_0000000174764517	A3	1	57844
07/10/17	14:07:20.28	00:00:00.00	R	0000_0000000174764517	A3	1	2203
07/10/17	17:56:43.27	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/10/17	21:18:14.23	00:00:00.00	R	0000_0000000174764517	A3	1	59895
07/11/17	05:49:57.04	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/11/17	15:51:33.84	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/12/17	01:18:56.56	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/12/17	02:02:44.59	00:00:00.00	R	0000_0000000174764517	A3	1	13017
07/12/17	07:47:16.14	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/12/17	08:11:28.24	00:00:00.00	W	4049_1054972808331263	A4	1	65534
07/12/17	09:53:18.45	00:00:00.00	R	0000_0000000174764517	A3	1	37471
07/12/17	21:58:16.41	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/13/17	01:23:10.71	00:00:00.00	R	0000_0000000174764517	A3	1	60909
07/13/17	07:54:59.29	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/13/17	10:16:36.98	00:00:00.00	R	0000_0000000174764517	A3	1	42098
07/13/17	15:39:10.64	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/13/17	16:35:33.34	00:00:00.00	R	0000_0000000174764517	A3	1	16757
07/13/17	17:22:06.60	00:00:00.00	R	0000_0000000174764517	A3	1	13835
07/13/17	18:50:36.70	00:00:00.00	R	0000_0000000174764517	A3	1	26299
07/13/17	20:23:20.59	00:00:00.00	R	0000_0000000174764517	A3	1	27562
07/14/17	03:52:17.17	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/14/17	06:14:28.34	00:00:00.00	R	0000_0000000174764517	A3	1	42266
07/14/17	09:17:50.51	00:00:00.00	R	0000_0000000174764517	A3	1	54507
07/14/17	10:31:59.36	00:00:00.00	R	0000_0000000174764517	A3	1	22040
07/14/17	15:26:57.42	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/14/17	20:03:08.61	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/14/17	20:32:21.49	00:00:00.00	R	0000_0000000174764517	A3	1	8685
07/14/17	21:29:07.37	00:00:00.00	R	0000_0000000174764517	A3	1	16872
07/14/17	23:24:09.72	00:00:00.00	R	0000_0000000174764517	A3	1	34193
07/15/17	03:22:47.17	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/15/17	03:39:45.94	00:00:00.00	R	0000_0000000174764517	A3	1	5046
07/15/17	04:30:40.21	00:00:00.00	R	0000_0000000174764517	A3	1	15131
07/15/17	05:16:42.60	00:00:00.00	R	0000_0000000174764517	A3	1	13686
07/15/17	09:18:50.08	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/15/17	17:53:22.70	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/15/17	18:28:14.30	00:00:00.00	R	0000_0000000174764517	A3	1	10363
07/15/17	19:23:32.64	00:00:00.00	R	0000_0000000174764517	A3	1	16440
07/15/17	20:29:11.32	00:00:00.00	R	0000_0000000174764517	A3	1	19510
07/16/17	03:53:54.62	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/16/17	04:10:03.97	00:00:00.00	R	0000_0000000174764517	A3	1	4801
07/16/17	05:14:20.30	00:00:00.00	R	0000_0000000174764517	A3	1	19105
07/16/17	05:31:40.18	00:00:00.00	R	0000_0000000174764517	A3	1	5150
07/16/17	17:32:10.91	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/16/17	21:41:58.53	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/17/17	01:45:02.63	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/17/17	03:22:21.94	00:00:00.00	R	0000_0000000174764517	A3	1	28926
07/17/17	10:58:35.07	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/17/17	14:26:11.00	00:00:00.00	R	0000_0000000174764517	A3	1	61711
07/18/17	00:30:47.41	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/18/17	01:23:32.87	00:00:00.00	R	0000_0000000174764517	A3	1	15680
07/18/17	01:33:22.31	00:00:00.00	R	0000_0000000174764517	A3	1	2919
07/18/17	03:15:28.36	00:00:00.00	R	0000_0000000174764517	A3	1	30346
07/18/17	03:50:52.40	00:00:00.00	R	0000_0000000174764517	A3	1	10521
07/18/17	07:22:36.47	00:00:00.00	R	0000_0000000174764517	A3	1	62937
07/18/17	08:44:16.28	00:00:00.00	R	0000_0000000174764517	A3	1	24278
07/18/17	12:57:37.61	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/18/17	20:07:17.37	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/18/17	21:02:50.14	00:00:00.00	R	0000_0000000174764517	A3	1	16510
07/19/17	00:14:03.86	00:00:00.00	R	0000_0000000174764517	A3	1	56840
07/19/17	04:30:25.90	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/19/17	06:58:46.68	00:00:00.00	R	0000_0000000174764517	A3	1	44099
07/19/17	07:32:15.41	00:00:00.00	R	0000_0000000174764517	A3	1	9953
07/19/17	12:25:00.68	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/19/17	17:41:25.70	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/19/17	18:36:34.26	00:00:00.00	R	0000_0000000174764517	A3	1	16391
07/19/17	20:10:21.45	00:00:00.00	R	0000_0000000174764517	A3	1	27876
07/19/17	22:37:06.48	00:00:00.00	R	0000_0000000174764517	A3	1	43620
07/20/17	02:44:05.33	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/20/17	04:41:07.63	00:00:00.00	R	0000_0000000174764517	A3	1	34786
07/20/17	06:04:07.23	00:00:00.00	R	0000_0000000174764517	A3	1	24667
07/20/17	06:22:30.94	00:00:00.00	R	0000_0000000174764517	A3	1	5467
07/20/17	06:24:55.09	00:00:00.00	R	0000_0000000174764517	A3	1	713
07/20/17	12:30:49.48	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/20/17	13:20:41.96	00:00:00.00	R	0000_0000000174764517	A3	1	14825
07/20/17	15:53:42.27	00:00:00.00	R	0000_0000000174764517	A3	1	45477
07/20/17	17:49:52.04	00:00:00.00	R	0000_0000000174764517	A3	1	34529
07/21/17	03:12:15.19	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/21/17	08:48:16.56	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/21/17	19:23:57.03	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/22/17	02:46:53.76	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/23/17	02:41:59.14	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/23/17	12:51:08.98	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/24/17	04:11:14.94	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/24/17	06:02:34.91	00:00:00.00	R	0000_0000000174764517	A3	1	33093
07/24/17	22:46:14.92	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/25/17	00:16:49.60	00:00:00.00	R	0000_0000000174764517	A3	1	26920
07/25/17	01:04:01.48	00:00:00.00	R	0000_0000000174764517	A3	1	14027
07/25/17	02:41:53.72	00:00:00.00	R	0000_0000000174764517	A3	1	29087
07/25/17	06:10:11.88	00:00:00.00	R	0000_0000000174764517	A3	1	61911
07/25/17	10:37:53.94	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/26/17	03:33:52.14	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/26/17	03:44:19.68	00:00:00.00	R	0000_0000000174764517	A3	1	3108
07/26/17	09:22:22.54	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/26/17	12:22:21.36	00:00:00.00	R	0000_0000000174764517	A3	1	53503
07/26/17	19:33:40.48	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/27/17	01:36:01.24	00:00:00.00	R	0000_0000000174764517	A3	1	65534
07/27/17	06:42:14.73	00:00:00.00	R	0000_0000000174764517	A3	1	65534
814 records written
---------- END OF FILE ---
